date,cash,equity,margin,market_value,pnl,unrealized_pnl,fees
2023-02-28,297395.59,1014553.09,0.0,1014553.09,14553.09,0.0,2134.89
2023-03-01,299977.11,1023139.1,0.0,1023139.1,23139.1,0.0,2289.23
2023-03-02,299977.11,1030370.92,0.0,1030370.92,30370.92,0.0,2289.23
2023-03-03,302289.34,1027877.38,0.0,1027877.38,27877.38,0.0,2445.07
2023-03-06,403739.51,1025560.62,0.0,1025560.62,25560.62,0.0,2879.37
2023-03-07,199470.54,1016541.91,0.0,1016541.91,16541.91,0.0,2930.42
2023-03-08,611173.5,1013598.23,0.0,1013598.23,13598.23,0.0,3445.69
2023-03-09,307710.36,1010775.5,0.0,1010775.5,10775.5,0.0,3521.54
2023-03-10,108283.51,996648.46,0.0,996648.46,-3351.54,0.0,3571.39
2023-03-13,203672.95,1003403.1,0.0,1003403.1,3403.1,0.0,3690.77
2023-03-14,5524.52,993343.01,0.0,993343.01,-6656.99,0.0,3740.3
2023-03-15,604026.33,1000875.79,0.0,1000875.79,875.79,0.0,4489.36
2023-03-16,406725.6,992349.93,0.0,992349.93,-7650.07,0.0,4538.67
2023-03-17,498278.27,994108.87,0.0,994108.87,-5891.13,0.0,4802.02
2023-03-20,594026.08,987679.68,0.0,987679.68,-12320.32,0.0,4921.85
2023-03-21,598297.24,984992.2,0.0,984992.2,-15007.8,0.0,5074.79
2023-03-22,598297.24,984410.87,0.0,984410.87,-15589.13,0.0,5074.79
2023-03-23,598297.24,982272.59,0.0,982272.59,-17727.41,0.0,5074.79
2023-03-24,500978.66,978844.2,0.0,978844.2,-21155.8,0.0,5099.11
2023-03-27,500978.66,972841.47,0.0,972841.47,-27158.53,0.0,5099.11
2023-03-28,594311.69,973318.6,0.0,973318.6,-26681.4,0.0,5215.93
2023-03-29,498562.86,967611.79,0.0,967611.79,-32388.21,0.0,5239.86
2023-03-30,590231.03,967359.08,0.0,967359.08,-32640.92,0.0,5354.59
2023-03-31,590231.03,970204.12,0.0,970204.12,-29795.88,0.0,5354.59
2023-04-03,590231.03,970172.45,0.0,970172.45,-29827.55,0.0,5354.59
2023-04-04,590231.03,975223.55,0.0,975223.55,-24776.45,0.0,5354.59
2023-04-06,493004.73,975325.74,0.0,975325.74,-24674.26,0.0,5378.89
2023-04-07,784603.0,976848.08,0.0,976848.08,-23151.92,0.0,5743.84
2023-04-10,879311.53,976139.62,0.0,976139.62,-23860.38,0.0,5862.37
2023-04-11,879311.53,975538.2,0.0,975538.2,-24461.8,0.0,5862.37
2023-04-12,687741.13,975210.96,0.0,975210.96,-24789.04,0.0,5910.25
2023-04-13,591834.98,972043.53,0.0,972043.53,-27956.47,0.0,6078.81
2023-04-14,397532.64,969405.74,0.0,969405.74,-30594.26,0.0,6127.37
2023-04-17,502118.03,979685.92,0.0,979685.92,-20314.08,0.0,6543.53
2023-04-18,404125.54,983157.79,0.0,983157.79,-16842.21,0.0,6568.02
2023-04-19,402451.83,990209.53,0.0,990209.53,-9790.47,0.0,6713.32
2023-04-20,495919.59,997004.99,0.0,997004.99,-2995.01,0.0,6978.6
2023-04-21,403341.95,969709.34,0.0,969709.34,-30290.66,0.0,7145.83
2023-04-24,594706.41,974924.17,0.0,974924.17,-25075.83,0.0,7385.33
2023-04-25,497818.5,970349.45,0.0,970349.45,-29650.55,0.0,7409.55
2023-04-26,400928.94,966643.24,0.0,966643.24,-33356.76,0.0,7433.76
2023-04-27,480487.19,968028.51,0.0,968028.51,-31971.49,0.0,7533.34
2023-04-28,780206.95,975227.53,0.0,975227.53,-24772.47,0.0,7908.45
2023-05-04,780206.95,979586.75,0.0,979586.75,-20413.25,0.0,7908.45
2023-05-05,682873.3,980276.12,0.0,980276.12,-19723.88,0.0,7932.78
2023-05-08,781117.37,986092.02,0.0,986092.02,-13907.98,0.0,8055.74
2023-05-09,781117.37,987446.1,0.0,987446.1,-12553.9,0.0,8055.74
2023-05-10,781117.37,986443.79,0.0,986443.79,-13556.21,0.0,8055.74
2023-05-11,782932.11,985692.39,0.0,985692.39,-14307.61,0.0,8205.55
2023-05-12,888352.33,986183.26,0.0,986183.26,-13816.74,0.0,8337.49
2023-05-15,790576.21,986209.04,0.0,986209.04,-13790.96,0.0,8361.93
2023-05-16,594296.29,983802.21,0.0,983802.21,-16197.79,0.0,8410.99
2023-05-17,594296.29,981421.27,0.0,981421.27,-18578.73,0.0,8410.99
2023-05-18,497032.78,984882.21,0.0,984882.21,-15117.79,0.0,8435.3
2023-05-19,597335.48,989639.59,0.0,989639.59,-10360.41,0.0,8706.49
2023-05-22,602563.28,986859.91,0.0,986859.91,-13140.09,0.0,8856.15
2023-05-23,602563.28,984194.48,0.0,984194.48,-15805.52,0.0,8856.15
2023-05-24,602563.28,988217.56,0.0,988217.56,-11782.44,0.0,8856.15
2023-05-25,603903.87,983775.71,0.0,983775.71,-16224.29,0.0,9005.67
2023-05-26,795187.65,988915.98,0.0,988915.98,-11084.02,0.0,9245.07
2023-05-29,895018.38,988838.72,0.0,988838.72,-11161.28,0.0,9370.02
2023-05-30,502821.02,989241.94,0.0,989241.94,-10758.06,0.0,9468.04
2023-05-31,795866.38,986381.21,0.0,986381.21,-13618.79,0.0,9981.68
2023-06-01,697571.57,984861.47,0.0,984861.47,-15138.53,0.0,10006.25
2023-06-02,794145.98,984604.37,0.0,984604.37,-15395.63,0.0,10127.12
2023-06-05,794145.98,984935.3,0.0,984935.3,-15064.7,0.0,10127.12
2023-06-06,890096.05,983585.45,0.0,983585.45,-16414.55,0.0,10247.21
2023-06-07,890096.05,983916.39,0.0,983916.39,-16083.61,0.0,10247.21
2023-06-08,890096.05,985488.82,0.0,985488.82,-14511.18,0.0,10247.21
2023-06-09,792269.62,985138.81,0.0,985138.81,-14861.19,0.0,10271.66
2023-06-12,791486.25,983754.11,0.0,983754.11,-16245.89,0.0,10418.52
2023-06-13,982759.18,982759.18,0.0,982759.18,-17240.82,0.0,10657.91
2023-06-14,982759.18,982759.18,0.0,982759.18,-17240.82,0.0,10657.91
2023-06-15,885982.11,981828.91,0.0,981828.91,-18171.09,0.0,10682.1
2023-06-16,880962.11,979432.71,0.0,979432.71,-20567.29,0.0,10823.16
2023-06-19,880962.11,978703.3,0.0,978703.3,-21296.7,0.0,10823.16
2023-06-20,880962.11,978265.65,0.0,978265.65,-21734.35,0.0,10823.16
2023-06-21,690901.45,972272.24,0.0,972272.24,-27727.76,0.0,10870.66
2023-06-26,690901.45,963481.74,0.0,963481.74,-36518.26,0.0,10870.66
2023-06-27,774343.34,966373.35,0.0,966373.35,-33626.65,0.0,10975.09
2023-06-28,678200.26,966902.52,0.0,966902.52,-33097.48,0.0,10999.12
2023-06-29,581823.97,967150.72,0.0,967150.72,-32849.28,0.0,11023.21
2023-06-30,676427.88,970963.77,0.0,970963.77,-29036.23,0.0,11141.62
2023-07-03,975411.74,975411.74,0.0,975411.74,-24588.26,0.0,11515.81
2023-07-04,878093.46,975203.69,0.0,975203.69,-24796.31,0.0,11540.14
2023-07-05,780690.02,975882.83,0.0,975882.83,-24117.17,0.0,11564.48
2023-07-06,684232.81,974202.69,0.0,974202.69,-25797.31,0.0,11880.76
2023-07-07,688366.06,973452.51,0.0,973452.51,-26547.49,0.0,12025.27
2023-07-10,877975.75,971131.89,0.0,971131.89,-28868.11,0.0,12262.58
2023-07-11,684900.84,968265.4,0.0,968265.4,-31734.6,0.0,12310.84
2023-07-12,579735.02,963082.8,0.0,963082.8,-36917.2,0.0,12613.97
2023-07-13,675611.77,968653.98,0.0,968653.98,-31346.02,0.0,12733.96
2023-07-14,482319.54,967249.47,0.0,967249.47,-32750.53,0.0,12782.27
2023-07-17,389573.62,969998.4,0.0,969998.4,-30001.6,0.0,12954.28
2023-07-18,197614.03,965427.95,0.0,965427.95,-34572.05,0.0,13002.26
2023-07-19,484483.12,968599.95,0.0,968599.95,-31400.05,0.0,13361.3
2023-07-20,291031.65,964807.79,0.0,964807.79,-35192.21,0.0,13553.15
2023-07-21,386400.67,968273.82,0.0,968273.82,-31726.18,0.0,13672.51
2023-07-24,387133.0,969231.02,0.0,969231.02,-30768.98,0.0,13817.3
2023-07-25,581204.4,973151.02,0.0,973151.02,-26848.98,0.0,14060.19
2023-07-26,484269.01,975917.16,0.0,975917.16,-24082.84,0.0,14084.42
2023-07-27,386895.36,973370.44,0.0,973370.44,-26629.56,0.0,14254.26
2023-07-28,386325.28,989606.55,0.0,989606.55,-10393.45,0.0,14399.19
2023-07-31,491411.14,1000356.92,0.0,1000356.92,356.92,0.0,14530.71
2023-08-01,592603.37,1000465.21,0.0,1000465.21,465.21,0.0,14657.36
2023-08-02,194470.85,996414.26,0.0,996414.26,-3585.74,0.0,14756.87
2023-08-03,95279.11,999055.74,0.0,999055.74,-944.26,0.0,14781.66
2023-08-04,195401.0,999002.24,0.0,999002.24,-997.76,0.0,14906.97
2023-08-07,198124.37,992392.65,0.0,992392.65,-7607.35,0.0,15059.15
2023-08-08,198124.37,989780.23,0.0,989780.23,-10219.77,0.0,15059.15
2023-08-09,397812.07,982771.92,0.0,982771.92,-17228.08,0.0,15453.25
2023-08-10,492478.74,986226.23,0.0,986226.23,-13773.77,0.0,15571.74
2023-08-11,205124.83,975653.74,0.0,975653.74,-24346.26,0.0,15799.73
2023-08-14,205437.63,974809.67,0.0,974809.67,-25190.33,0.0,15943.81
2023-08-15,396153.62,977093.15,0.0,977093.15,-22906.85,0.0,16182.51
2023-08-16,396153.62,978023.04,0.0,978023.04,-21976.96,0.0,16182.51
2023-08-17,395521.03,978421.26,0.0,978421.26,-21578.74,0.0,16327.8
2023-08-18,779549.63,976532.45,0.0,976532.45,-23467.55,0.0,16808.43
2023-08-21,880280.68,975432.88,0.0,975432.88,-24567.12,0.0,16934.5
2023-08-22,880280.68,976064.07,0.0,976064.07,-23935.93,0.0,16934.5
2023-08-23,880280.68,974801.69,0.0,974801.69,-25198.31,0.0,16934.5
2023-08-24,880280.68,971803.53,0.0,971803.53,-28196.47,0.0,16934.5
2023-08-25,972588.27,972588.27,0.0,972588.27,-27411.73,0.0,17050.03
2023-08-28,972588.27,972588.27,0.0,972588.27,-27411.73,0.0,17050.03
2023-08-29,972588.27,972588.27,0.0,972588.27,-27411.73,0.0,17050.03
2023-08-30,972588.27,972588.27,0.0,972588.27,-27411.73,0.0,17050.03
2023-08-31,972588.27,972588.27,0.0,972588.27,-27411.73,0.0,17050.03
2023-09-01,972588.27,972588.27,0.0,972588.27,-27411.73,0.0,17050.03
2023-09-04,972588.27,972588.27,0.0,972588.27,-27411.73,0.0,17050.03
2023-09-05,779356.85,972574.25,0.0,972574.25,-27425.75,0.0,17098.33
2023-09-06,779356.85,969862.09,0.0,969862.09,-30137.91,0.0,17098.33
2023-09-07,873629.9,967190.99,0.0,967190.99,-32809.01,0.0,17216.32
2023-09-08,489875.18,962891.91,0.0,962891.91,-37108.09,0.0,17312.23
2023-09-11,586858.22,972258.77,0.0,972258.77,-27741.23,0.0,17433.61
2023-09-12,490574.6,968776.8,0.0,968776.8,-31223.2,0.0,17603.89
2023-09-13,490574.6,971997.28,0.0,971997.28,-28002.72,0.0,17603.89
2023-09-14,393812.38,978612.92,0.0,978612.92,-21387.08,0.0,17628.07
2023-09-15,101908.23,977909.91,0.0,977909.91,-22090.09,0.0,17701.03
2023-09-18,101557.93,976777.81,0.0,976777.81,-23222.19,0.0,17845.78
2023-09-19,101557.93,981336.0,0.0,981336.0,-18664.0,0.0,17845.78
2023-09-20,101557.93,983548.9,0.0,983548.9,-16451.1,0.0,17845.78
2023-09-21,99182.32,975459.31,0.0,975459.31,-24540.69,0.0,17990.22
2023-09-22,296059.86,972532.04,0.0,972532.04,-27467.96,0.0,18236.63
2023-09-25,776459.63,973141.27,0.0,973141.27,-26858.73,0.0,18983.68
2023-09-26,679298.3,971755.33,0.0,971755.33,-28244.67,0.0,19007.97
2023-09-27,485546.6,966775.48,0.0,966775.48,-33224.52,0.0,19056.39
2023-09-28,872504.57,967123.24,0.0,967123.24,-32876.76,0.0,19540.7
2023-10-09,776002.64,966046.01,0.0,966046.01,-33953.99,0.0,19564.82
2023-10-10,776002.64,962078.34,0.0,962078.34,-37921.66,0.0,19564.82
2023-10-11,776002.64,960640.7,0.0,960640.7,-39359.3,0.0,19564.82
2023-10-12,776002.64,962903.52,0.0,962903.52,-37096.48,0.0,19564.82
2023-10-13,776002.64,962408.41,0.0,962408.41,-37591.59,0.0,19564.82
2023-10-16,776002.64,963536.42,0.0,963536.42,-36463.58,0.0,19564.82
2023-10-17,776002.64,965661.46,0.0,965661.46,-34338.54,0.0,19564.82
2023-10-18,583475.79,961808.53,0.0,961808.53,-38191.47,0.0,19612.93
2023-10-19,678388.12,957209.84,0.0,957209.84,-42790.16,0.0,19731.72
2023-10-20,862745.16,957015.91,0.0,957015.91,-42984.09,0.0,19962.46
2023-10-23,862745.16,955180.96,0.0,955180.96,-44819.04,0.0,19962.46
2023-10-24,862745.16,955869.07,0.0,955869.07,-44130.93,0.0,19962.46
2023-10-25,862745.16,956327.81,0.0,956327.81,-43672.19,0.0,19962.46
2023-10-26,862745.16,956786.54,0.0,956786.54,-43213.46,0.0,19962.46
2023-10-27,862745.16,956327.81,0.0,956327.81,-43672.19,0.0,19962.46
2023-10-30,862745.16,955180.96,0.0,955180.96,-44819.04,0.0,19962.46
2023-10-31,862745.16,955180.96,0.0,955180.96,-44819.04,0.0,19962.46
2023-11-01,862745.16,955410.33,0.0,955410.33,-44589.67,0.0,19962.46
2023-11-02,862745.16,955180.96,0.0,955180.96,-44819.04,0.0,19962.46
2023-11-03,862745.16,954722.22,0.0,954722.22,-45277.78,0.0,19962.46
2023-11-06,769133.92,953759.53,0.0,953759.53,-46240.47,0.0,19985.86
2023-11-07,579017.72,954309.87,0.0,954309.87,-45690.13,0.0,20033.37
2023-11-08,295107.92,950238.23,0.0,950238.23,-49761.77,0.0,20247.35
2023-11-09,483097.34,956384.17,0.0,956384.17,-43615.83,0.0,20624.97
2023-11-10,483097.34,962090.78,0.0,962090.78,-37909.22,0.0,20624.97
2023-11-13,483097.34,959784.23,0.0,959784.23,-40215.77,0.0,20624.97
2023-11-14,387402.06,957726.29,0.0,957726.29,-42273.71,0.0,20648.89
2023-11-15,569509.32,960022.94,0.0,960022.94,-39977.06,0.0,20876.81
2023-11-16,479140.39,962170.79,0.0,962170.79,-37829.21,0.0,21051.3
2023-11-17,672546.31,959794.32,0.0,959794.32,-40205.68,0.0,21437.17
2023-11-20,671962.45,959275.58,0.0,959275.58,-40724.42,0.0,21580.32
2023-11-21,671962.45,959978.83,0.0,959978.83,-40021.17,0.0,21580.32
2023-11-22,577147.24,958206.44,0.0,958206.44,-41793.56,0.0,21748.19
2023-11-23,672548.34,959721.75,0.0,959721.75,-40278.25,0.0,21867.59
2023-11-24,576925.88,958398.2,0.0,958398.2,-41601.8,0.0,21891.49
2023-11-27,670656.97,957190.72,0.0,957190.72,-42809.28,0.0,22008.8
2023-11-28,574316.96,959156.04,0.0,959156.04,-40843.96,0.0,22173.32
2023-11-29,669769.72,965175.68,0.0,965175.68,-34824.32,0.0,22292.79
2023-11-30,574530.16,961271.31,0.0,961271.31,-38728.69,0.0,22316.59
2023-12-01,672655.96,962896.96,0.0,962896.96,-37103.04,0.0,22583.68
2023-12-04,865178.61,960430.3,0.0,960430.3,-39569.7,0.0,22968.67
2023-12-05,769394.35,959298.6,0.0,959298.6,-40701.4,0.0,22992.61
2023-12-06,769394.35,959173.86,0.0,959173.86,-40826.14,0.0,22992.61
2023-12-07,769394.35,959360.35,0.0,959360.35,-40639.65,0.0,22992.61
2023-12-08,769394.35,960147.46,0.0,960147.46,-39852.54,0.0,22992.61
2023-12-11,769394.35,960417.52,0.0,960417.52,-39582.48,0.0,22992.61
2023-12-12,769394.35,962840.6,0.0,962840.6,-37159.4,0.0,22992.61
2023-12-13,673587.75,961121.25,0.0,961121.25,-38878.75,0.0,23016.56
2023-12-14,769250.67,960356.17,0.0,960356.17,-39643.83,0.0,23136.29
2023-12-15,769250.67,959796.72,0.0,959796.72,-40203.28,0.0,23136.29
2023-12-18,863890.94,958625.83,0.0,958625.83,-41374.17,0.0,23254.74
2023-12-19,673338.93,958517.36,0.0,958517.36,-41482.64,0.0,23302.36
2023-12-20,866998.27,961173.7,0.0,961173.7,-38826.3,0.0,23544.74
2023-12-21,866998.27,960427.76,0.0,960427.76,-39572.24,0.0,23544.74
2023-12-22,866998.27,960054.78,0.0,960054.78,-39945.22,0.0,23544.74
2023-12-25,866998.27,959868.3,0.0,959868.3,-40131.7,0.0,23544.74
2023-12-26,866998.27,959868.3,0.0,959868.3,-40131.7,0.0,23544.74
2023-12-27,866998.27,962292.62,0.0,962292.62,-37707.38,0.0,23544.74
2023-12-28,866998.27,963038.56,0.0,963038.56,-36961.44,0.0,23544.74
2023-12-29,866998.27,962852.07,0.0,962852.07,-37147.93,0.0,23544.74
2024-01-02,866998.27,962479.1,0.0,962479.1,-37520.9,0.0,23544.74
2024-01-03,962845.01,962845.01,0.0,962845.01,-37154.99,0.0,23664.7
2024-01-04,770659.18,963411.19,0.0,963411.19,-36588.81,0.0,23712.73
2024-01-05,868211.58,963602.77,0.0,963602.77,-36397.23,0.0,23834.83
2024-01-08,580370.95,962092.59,0.0,962092.59,-37907.41,0.0,23906.77
2024-01-09,580370.95,964661.06,0.0,964661.06,-35338.94,0.0,23906.77
2024-01-10,772674.19,962801.53,0.0,962801.53,-37198.47,0.0,24147.45
2024-01-11,772674.19,962801.53,0.0,962801.53,-37198.47,0.0,24147.45
2024-01-12,963740.26,963740.26,0.0,963740.26,-36259.74,0.0,24386.58
2024-01-15,963740.26,963740.26,0.0,963740.26,-36259.74,0.0,24386.58
2024-01-16,771946.09,964234.98,0.0,964234.98,-35765.02,0.0,24434.52
2024-01-17,771946.09,961315.21,0.0,961315.21,-38684.79,0.0,24434.52
2024-01-18,771946.09,959053.58,0.0,959053.58,-40946.42,0.0,24434.52
2024-01-19,771946.09,955975.8,0.0,955975.8,-44024.2,0.0,24434.52
2024-01-22,771946.09,949574.81,0.0,949574.81,-50425.19,0.0,24434.52
2024-01-23,771946.09,953591.45,0.0,953591.45,-46408.55,0.0,24434.52
2024-01-24,771946.09,956846.79,0.0,956846.79,-43153.21,0.0,24434.52
2024-01-25,771946.09,962796.0,0.0,962796.0,-37204.0,0.0,24434.52
2024-01-26,771946.09,964015.6,0.0,964015.6,-35984.4,0.0,24434.52
2024-01-29,771946.09,962186.2,0.0,962186.2,-37813.8,0.0,24434.52
2024-01-30,485314.78,957138.05,0.0,957138.05,-42861.95,0.0,24506.16
2024-01-31,578773.8,952333.72,0.0,952333.72,-47666.28,0.0,24766.62
2024-02-01,480758.8,952581.35,0.0,952581.35,-47418.65,0.0,24928.56
2024-02-02,480758.8,951874.08,0.0,951874.08,-48125.92,0.0,24928.56
2024-02-05,571112.71,954169.29,0.0,954169.29,-45830.71,0.0,25184.51
2024-02-06,571112.71,958289.79,0.0,958289.79,-41710.21,0.0,25184.51
2024-02-07,763331.32,964285.32,0.0,964285.32,-35714.68,0.0,25425.08
2024-02-08,666955.31,962894.92,0.0,962894.92,-37105.08,0.0,25449.17
2024-02-19,571044.64,962667.92,0.0,962667.92,-37332.08,0.0,25473.14
2024-02-20,378025.69,964549.12,0.0,964549.12,-35450.88,0.0,25663.5
2024-02-21,382265.91,964367.43,0.0,964367.43,-35632.57,0.0,25811.22
2024-02-22,286672.08,977663.19,0.0,977663.19,-22336.81,0.0,25980.39
2024-02-23,93742.0,970466.6,0.0,970466.6,-29533.4,0.0,26028.61
2024-02-26,-16.08,949412.32,0.0,949412.32,-50587.68,0.0,26052.05
2024-02-27,92930.31,959832.82,0.0,959832.82,-40167.18,0.0,26310.9
2024-02-28,92930.31,960427.37,0.0,960427.37,-39572.63,0.0,26310.9
2024-02-29,189884.83,967831.65,0.0,967831.65,-32168.35,0.0,26432.24
2024-03-01,-2.96,966290.64,0.0,966290.64,-33709.36,0.0,26479.7
2024-03-04,94468.07,975306.76,0.0,975306.76,-24693.24,0.0,26742.73
2024-03-05,-20.72,977617.53,0.0,977617.53,-22382.47,0.0,26910.19
2024-03-06,191628.98,979867.11,0.0,979867.11,-20132.89,0.0,27296.08
2024-03-07,298887.44,982624.39,0.0,982624.39,-17375.61,0.0,27430.32
2024-03-08,296904.33,983311.31,0.0,983311.31,-16688.69,0.0,27575.26
2024-03-11,200257.83,979887.82,0.0,979887.82,-20112.18,0.0,27599.42
2024-03-12,294826.03,966264.91,0.0,966264.91,-33735.09,0.0,27864.32
2024-03-13,199237.84,958315.46,0.0,958315.46,-41684.54,0.0,27888.21
2024-03-14,383488.7,960131.86,0.0,960131.86,-39868.14,0.0,28118.81
2024-03-15,478549.01,965463.04,0.0,965463.04,-34536.96,0.0,28237.78
2024-03-18,577312.36,966394.85,0.0,966394.85,-33605.15,0.0,28361.39
2024-03-19,677059.65,962241.93,0.0,962241.93,-37758.07,0.0,28629.08
2024-03-20,675360.24,963051.32,0.0,963051.32,-36948.68,0.0,28770.28
2024-03-21,770362.81,961572.04,0.0,961572.04,-38427.96,0.0,28889.18
2024-03-22,770362.81,959270.15,0.0,959270.15,-40729.85,0.0,28889.18
2024-03-25,770362.81,958355.72,0.0,958355.72,-41644.28,0.0,28889.18
2024-03-26,770362.81,958954.8,0.0,958954.8,-41045.2,0.0,28889.18
2024-03-27,770362.81,958040.37,0.0,958040.37,-41959.63,0.0,28889.18
2024-03-28,770362.81,958828.76,0.0,958828.76,-41171.24,0.0,28889.18
2024-03-29,770362.81,960563.22,0.0,960563.22,-39436.78,0.0,28889.18
2024-04-01,770362.81,967216.81,0.0,967216.81,-32783.19,0.0,28889.18
2024-04-02,770362.81,968730.31,0.0,968730.31,-31269.69,0.0,28889.18
2024-04-03,678324.2,969692.29,0.0,969692.29,-30307.71,0.0,29064.73
2024-04-08,678324.2,968909.8,0.0,968909.8,-31090.2,0.0,29064.73
2024-04-09,582216.63,968555.06,0.0,968555.06,-31444.94,0.0,29088.75
2024-04-10,582216.63,967759.47,0.0,967759.47,-32240.53,0.0,29088.75
2024-04-11,493245.86,969821.42,0.0,969821.42,-30178.58,0.0,29110.99
2024-04-12,590647.96,963398.91,0.0,963398.91,-36601.09,0.0,29232.89
2024-04-15,590647.96,963176.57,0.0,963176.57,-36823.43,0.0,29232.89
2024-04-16,401004.1,958034.64,0.0,958034.64,-41965.36,0.0,29280.29
2024-04-17,400067.67,974037.65,0.0,974037.65,-25962.35,0.0,29422.14
2024-04-18,303192.54,978193.21,0.0,978193.21,-21806.79,0.0,29446.35
2024-04-19,402148.72,988893.15,0.0,988893.15,-11106.85,0.0,29570.2
2024-04-22,207588.46,970899.57,0.0,970899.57,-29100.43,0.0,29618.83
2024-04-23,207588.46,957095.39,0.0,957095.39,-42904.61,0.0,29618.83
2024-04-24,397098.57,964603.69,0.0,964603.69,-35396.31,0.0,29856.02
2024-04-25,386091.58,965260.9,0.0,965260.9,-34739.1,0.0,30274.02
2024-04-26,386287.78,963576.18,0.0,963576.18,-36423.82,0.0,30418.64
2024-04-29,580326.81,962091.46,0.0,962091.46,-37908.54,0.0,30804.09
2024-04-30,486878.38,963773.5,0.0,963773.5,-36226.5,0.0,30974.57
2024-05-06,484080.02,968683.92,0.0,968683.92,-31316.08,0.0,31259.13
2024-05-07,196417.07,968767.92,0.0,968767.92,-31232.08,0.0,31331.03
2024-05-08,294543.1,964289.59,0.0,964289.59,-35710.41,0.0,31742.22
2024-05-09,390805.96,970618.76,0.0,970618.76,-29381.24,0.0,31862.7
2024-05-10,391205.34,974269.88,0.0,974269.88,-25730.12,0.0,32008.12
2024-05-13,196855.38,979799.95,0.0,979799.95,-20200.05,0.0,32056.69
2024-05-14,196855.38,977385.31,0.0,977385.31,-22614.69,0.0,32056.69
2024-05-15,99791.1,970452.27,0.0,970452.27,-29547.73,0.0,32080.95
2024-05-16,99791.1,976422.13,0.0,976422.13,-23577.87,0.0,32080.95
2024-05-17,99791.1,992449.8,0.0,992449.8,-7550.2,0.0,32080.95
2024-05-20,1681.03,991290.49,0.0,991290.49,-8709.51,0.0,32105.48
2024-05-21,207718.67,986201.77,0.0,986201.77,-13798.23,0.0,32659.32
2024-05-22,110387.78,982189.22,0.0,982189.22,-17810.78,0.0,32683.65
2024-05-23,11668.24,967482.27,0.0,967482.27,-32517.73,0.0,32997.97
2024-05-24,109003.5,970115.14,0.0,970115.14,-29884.86,0.0,33119.79
2024-05-27,109003.5,981470.81,0.0,981470.81,-18529.19,0.0,33119.79
2024-05-28,297341.33,973725.03,0.0,973725.03,-26274.97,0.0,33355.5
2024-05-29,395110.08,970357.99,0.0,970357.99,-29642.01,0.0,33477.87
2024-05-30,584101.88,966069.41,0.0,966069.41,-33930.59,0.0,34001.34
