date,cash,equity,margin,market_value,pnl,unrealized_pnl,fees
2023-02-28,17680.0,975372.72,0.0,975372.72,-24627.28,0.0,3137.44
2023-03-01,5955.79,981851.57,0.0,981851.57,-18148.43,0.0,3705.64
2023-03-02,101000.91,987601.32,0.0,987601.32,-12398.68,0.0,3824.6
2023-03-03,199894.64,996211.92,0.0,996211.92,-3788.08,0.0,4388.22
2023-03-06,101332.48,994322.54,0.0,994322.54,-5677.46,0.0,4412.85
2023-03-07,198417.6,978539.76,0.0,978539.76,-21460.24,0.0,4679.91
2023-03-08,198417.6,984138.3,0.0,984138.3,-15861.7,0.0,4679.91
2023-03-09,98625.19,981638.71,0.0,981638.71,-18361.29,0.0,4991.62
2023-03-10,-20.13,958020.91,0.0,958020.91,-41979.09,0.0,5303.37
2023-03-13,195454.21,977822.78,0.0,977822.78,-22177.22,0.0,5548.01
2023-03-14,193613.15,971216.1,0.0,971216.1,-28783.9,0.0,5692.13
2023-03-15,377883.39,984687.17,0.0,984687.17,-15312.83,0.0,6065.96
2023-03-16,289051.05,976468.65,0.0,976468.65,-23531.35,0.0,6391.07
2023-03-17,386295.06,976980.72,0.0,976980.72,-23019.28,0.0,6512.78
2023-03-20,282593.18,960625.86,0.0,960625.86,-39374.14,0.0,6668.29
2023-03-21,91032.07,958812.4,0.0,958812.4,-41187.6,0.0,7000.69
2023-03-22,90181.58,962351.6,0.0,962351.6,-37648.4,0.0,7286.62
2023-03-23,-19.96,962422.09,0.0,962422.09,-37577.91,0.0,7592.57
2023-03-24,100155.13,964021.41,0.0,964021.41,-35978.59,0.0,7860.68
2023-03-27,188741.21,955167.36,0.0,955167.36,-44832.64,0.0,8256.83
2023-03-28,6853.71,946077.12,0.0,946077.12,-53922.88,0.0,8444.89
2023-03-29,104640.81,937083.04,0.0,937083.04,-62916.96,0.0,8708.74
2023-03-30,7599.65,919737.76,0.0,919737.76,-80262.24,0.0,8865.64
2023-03-31,7031.33,953338.47,0.0,953338.47,-46661.53,0.0,9139.43
2023-04-03,7031.33,1005526.41,0.0,1005526.41,5526.41,0.0,9139.43
2023-04-04,7031.33,983980.09,0.0,983980.09,-16019.91,0.0,9139.43
2023-04-06,188089.82,970084.23,0.0,970084.23,-29915.77,0.0,9658.56
2023-04-07,190664.98,1004520.58,0.0,1004520.58,4520.58,0.0,9944.79
2023-04-10,1825.9,950191.88,0.0,950191.88,-49808.12,0.0,9991.99
2023-04-11,171313.37,980746.41,0.0,980746.41,-19253.59,0.0,10204.12
2023-04-12,72643.51,995307.52,0.0,995307.52,-4692.48,0.0,10371.87
2023-04-13,-5.94,945425.54,0.0,945425.54,-54574.46,0.0,10522.84
2023-04-14,243868.19,959254.24,0.0,959254.24,-40745.76,0.0,10828.06
2023-04-17,54148.04,934954.74,0.0,934954.74,-65045.26,0.0,11014.1
2023-04-18,-9.01,939003.69,0.0,939003.69,-60996.31,0.0,11346.33
2023-04-19,106166.89,946202.39,0.0,946202.39,-53797.61,0.0,11479.21
2023-04-20,198269.85,962682.23,0.0,962682.23,-37317.77,0.0,11868.33
2023-04-21,97595.91,932901.96,0.0,932901.96,-67098.04,0.0,12308.6
2023-04-24,110135.4,933505.93,0.0,933505.93,-66494.07,0.0,12601.47
2023-04-25,30742.22,936838.14,0.0,936838.14,-63161.86,0.0,12905.71
2023-04-26,292263.83,912048.91,0.0,912048.91,-87951.09,0.0,13369.63
2023-04-27,199591.27,903396.86,0.0,903396.86,-96603.14,0.0,13777.98
2023-04-28,278902.01,939588.39,0.0,939588.39,-60411.61,0.0,14012.64
2023-05-04,185502.27,965391.37,0.0,965391.37,-34608.63,0.0,14035.98
2023-05-05,91378.53,951400.39,0.0,951400.39,-48599.61,0.0,14193.58
2023-05-08,177567.91,950220.46,0.0,950220.46,-49779.54,0.0,14301.45
2023-05-09,277284.02,916960.78,0.0,916960.78,-83039.22,0.0,14426.26
2023-05-10,100559.11,902284.94,0.0,902284.94,-97715.06,0.0,14746.67
2023-05-11,90312.97,899082.11,0.0,899082.11,-100917.89,0.0,15129.13
2023-05-12,90312.97,893425.22,0.0,893425.22,-106574.78,0.0,15129.13
2023-05-15,1217.34,891701.87,0.0,891701.87,-108298.13,0.0,15151.4
2023-05-16,250446.9,871137.85,0.0,871137.85,-128862.15,0.0,15596.16
2023-05-17,177420.59,874440.85,0.0,874440.85,-125559.15,0.0,16024.87
2023-05-18,92950.72,878236.6,0.0,878236.6,-121763.4,0.0,16180.51
2023-05-19,261733.55,865832.63,0.0,865832.63,-134167.37,0.0,16391.75
2023-05-22,263243.76,872819.46,0.0,872819.46,-127180.54,0.0,16522.54
2023-05-23,46.19,856435.57,0.0,856435.57,-143564.43,0.0,16844.49
2023-05-24,4.82,853424.04,0.0,853424.04,-146575.96,0.0,17210.62
2023-05-25,86789.81,859589.96,0.0,859589.96,-140410.04,0.0,17319.23
2023-05-26,255571.11,874262.92,0.0,874262.92,-125737.08,0.0,17530.47
2023-05-29,160826.06,870600.18,0.0,870600.18,-129399.82,0.0,17802.96
2023-05-30,69888.83,873183.01,0.0,873183.01,-126816.99,0.0,17948.57
2023-05-31,68161.94,876999.04,0.0,876999.04,-123000.96,0.0,18336.15
2023-06-01,75266.33,864148.15,0.0,864148.15,-135851.85,0.0,18607.49
2023-06-02,-19.2,851530.39,0.0,851530.39,-148469.61,0.0,18756.7
2023-06-05,174272.83,864338.66,0.0,864338.66,-135661.34,0.0,19099.36
2023-06-06,90811.89,845114.5,0.0,845114.5,-154885.5,0.0,19377.94
2023-06-07,95200.67,855307.07,0.0,855307.07,-144692.93,0.0,19509.36
2023-06-08,172841.31,854131.87,0.0,854131.87,-145868.13,0.0,19730.69
2023-06-09,352287.45,893226.22,0.0,893226.22,-106773.78,0.0,20083.48
2023-06-12,348720.61,910302.56,0.0,910302.56,-89697.44,0.0,20212.95
2023-06-13,260834.7,913322.03,0.0,913322.03,-86677.97,0.0,20234.92
2023-06-14,79086.4,929562.42,0.0,929562.42,-70437.58,0.0,20280.34
2023-06-15,170681.04,922026.08,0.0,922026.08,-77973.92,0.0,20394.98
2023-06-16,249254.35,948280.66,0.0,948280.66,-51719.34,0.0,20493.32
2023-06-19,137971.82,973878.08,0.0,973878.08,-26121.92,0.0,20777.85
2023-06-20,139766.78,990370.12,0.0,990370.12,-9629.88,0.0,21065.29
2023-06-21,39936.6,965184.82,0.0,965184.82,-34815.18,0.0,21233.94
2023-06-26,-4.74,944651.09,0.0,944651.09,-55348.91,0.0,21243.92
2023-06-27,95424.16,933973.53,0.0,933973.53,-66026.47,0.0,21639.37
2023-06-28,38956.31,921061.36,0.0,921061.36,-78938.64,0.0,21847.44
2023-06-29,82759.63,933827.02,0.0,933827.02,-66172.98,0.0,22037.11
2023-06-30,175052.28,943442.67,0.0,943442.67,-56557.33,0.0,22152.62
2023-07-03,174146.35,931686.91,0.0,931686.91,-68313.09,0.0,22571.78
2023-07-04,87659.32,935776.28,0.0,935776.28,-64223.72,0.0,22881.06
2023-07-05,90832.81,929542.73,0.0,929542.73,-70457.27,0.0,23024.49
2023-07-06,594.07,930780.03,0.0,930780.03,-69219.97,0.0,23601.51
2023-07-07,100219.96,926105.38,0.0,926105.38,-73894.62,0.0,23863.35
2023-07-10,100404.7,930740.2,0.0,930740.2,-69259.8,0.0,24140.7
2023-07-11,192032.06,953297.75,0.0,953297.75,-46702.25,0.0,24394.96
2023-07-12,2345.74,946945.14,0.0,946945.14,-53054.86,0.0,24442.37
2023-07-13,-13.57,943811.97,0.0,943811.97,-56188.03,0.0,24575.98
2023-07-14,179184.79,951797.85,0.0,951797.85,-48202.15,0.0,25079.17
2023-07-17,-13.28,948839.21,0.0,948839.21,-51160.79,0.0,25123.96
2023-07-18,177173.98,941989.49,0.0,941989.49,-58010.51,0.0,25345.72
2023-07-19,-17.67,938443.32,0.0,938443.32,-61556.68,0.0,25390.01
2023-07-20,-6.2,919007.13,0.0,919007.13,-80992.87,0.0,25785.01
2023-07-21,1832.33,916238.97,0.0,916238.97,-83761.03,0.0,25925.24
2023-07-24,-15.81,918393.63,0.0,918393.63,-81606.37,0.0,26158.61
2023-07-25,109177.9,925822.57,0.0,925822.57,-74177.43,0.0,26431.64
2023-07-26,289669.54,923656.07,0.0,923656.07,-76343.93,0.0,26795.23
2023-07-27,197575.44,921366.61,0.0,921366.61,-78633.39,0.0,26818.25
2023-07-28,577832.17,932269.69,0.0,932269.69,-67730.31,0.0,27294.17
2023-07-31,562761.48,937609.82,0.0,937609.82,-62390.18,0.0,27552.99
2023-08-01,468595.43,936541.71,0.0,936541.71,-63458.29,0.0,27716.34
2023-08-02,285441.6,938528.49,0.0,938528.49,-61471.51,0.0,28045.36
2023-08-03,98659.91,947983.14,0.0,947983.14,-52016.86,0.0,28092.05
2023-08-04,190434.36,950182.11,0.0,950182.11,-49817.89,0.0,28206.91
2023-08-07,755.63,941470.12,0.0,941470.12,-58529.88,0.0,28531.2
2023-08-08,636.65,930749.34,0.0,930749.34,-69250.66,0.0,28808.17
2023-08-09,710.12,925196.96,0.0,925196.96,-74803.04,0.0,28947.84
2023-08-10,180160.59,943112.47,0.0,943112.47,-56887.53,0.0,29172.44
2023-08-11,-19.61,916471.86,0.0,916471.86,-83528.14,0.0,29217.47
2023-08-14,2588.48,913764.58,0.0,913764.58,-86235.42,0.0,29488.24
2023-08-15,91901.24,916026.42,0.0,916026.42,-83973.58,0.0,29734.8
2023-08-16,91901.24,915635.17,0.0,915635.17,-84364.83,0.0,29734.8
2023-08-17,184226.77,919001.09,0.0,919001.09,-80998.91,0.0,29987.25
2023-08-18,363744.35,906606.22,0.0,906606.22,-93393.78,0.0,30211.93
2023-08-21,451677.89,905209.55,0.0,905209.55,-94790.45,0.0,30457.68
2023-08-22,361505.01,910637.19,0.0,910637.19,-89362.81,0.0,30480.22
2023-08-23,359088.06,899229.54,0.0,899229.54,-100770.46,0.0,30750.21
2023-08-24,361506.65,887476.35,0.0,887476.35,-112523.65,0.0,30887.18
2023-08-25,355620.61,889502.83,0.0,889502.83,-110497.17,0.0,31141.78
2023-08-28,355620.61,895720.14,0.0,895720.14,-104279.86,0.0,31141.78
2023-08-29,445465.16,903498.75,0.0,903498.75,-96501.25,0.0,31254.23
2023-08-30,540621.51,906814.09,0.0,906814.09,-93185.91,0.0,31373.32
2023-08-31,446370.79,905869.01,0.0,905869.01,-94130.99,0.0,31525.76
2023-09-01,446370.79,913302.64,0.0,913302.64,-86697.36,0.0,31525.76
2023-09-04,543220.86,922383.49,0.0,922383.49,-77616.51,0.0,31646.97
2023-09-05,-20.16,920344.45,0.0,920344.45,-79655.55,0.0,31782.75
2023-09-06,82228.21,912957.26,0.0,912957.26,-87042.74,0.0,32160.87
2023-09-07,15.97,904751.66,0.0,904751.66,-95248.34,0.0,32181.42
2023-09-08,93977.29,903229.61,0.0,903229.61,-96770.39,0.0,32434.14
2023-09-11,93977.29,910345.07,0.0,910345.07,-89654.93,0.0,32434.14
2023-09-12,276082.73,903539.36,0.0,903539.36,-96460.64,0.0,32662.05
2023-09-13,188439.25,906851.75,0.0,906851.75,-93148.25,0.0,32822.17
2023-09-14,186377.49,914993.0,0.0,914993.0,-85007.0,0.0,32955.4
2023-09-15,91398.88,915040.16,0.0,915040.16,-84959.84,0.0,33246.52
2023-09-18,-4.93,917651.83,0.0,917651.83,-82348.17,0.0,33403.65
2023-09-19,267577.37,912513.95,0.0,912513.95,-87486.05,0.0,34010.77
2023-09-20,264679.86,907368.75,0.0,907368.75,-92631.25,0.0,34143.11
2023-09-21,-14.68,905820.68,0.0,905820.68,-94179.32,0.0,34478.45
2023-09-22,-16.8,901260.52,0.0,901260.52,-98739.48,0.0,34609.11
2023-09-25,172068.31,904877.49,0.0,904877.49,-95122.51,0.0,34959.49
2023-09-26,170936.02,901732.78,0.0,901732.78,-98267.22,0.0,35228.75
2023-09-27,170936.02,896974.97,0.0,896974.97,-103025.03,0.0,35228.75
2023-09-28,453699.47,900077.48,0.0,900077.48,-99922.52,0.0,35717.14
2023-10-09,361763.14,900404.03,0.0,900404.03,-99595.97,0.0,35871.19
2023-10-10,185145.33,891424.49,0.0,891424.49,-108575.51,0.0,36047.47
2023-10-11,271009.03,890522.73,0.0,890522.73,-109477.27,0.0,36288.68
2023-10-12,270198.32,889180.11,0.0,889180.11,-110819.89,0.0,36420.31
2023-10-13,264146.64,884651.62,0.0,884651.62,-115348.38,0.0,36545.19
2023-10-16,260265.11,878771.37,0.0,878771.37,-121228.63,0.0,36930.22
2023-10-17,1362.65,874822.87,0.0,874822.87,-125177.13,0.0,36994.93
2023-10-18,82064.19,864581.71,0.0,864581.71,-135418.29,0.0,37095.93
2023-10-19,167270.41,847618.57,0.0,847618.57,-152381.43,0.0,37202.57
2023-10-20,321332.8,841428.95,0.0,841428.95,-158571.05,0.0,37647.25
2023-10-23,322421.51,836010.5,0.0,836010.5,-163989.5,0.0,37894.68
2023-10-24,239575.4,840420.35,0.0,840420.35,-159579.65,0.0,37915.39
2023-10-25,320334.53,846467.15,0.0,846467.15,-153532.85,0.0,38016.46
2023-10-26,409382.92,836847.49,0.0,836847.49,-163152.51,0.0,38127.91
2023-10-27,505971.36,836023.42,0.0,836023.42,-163976.58,0.0,38497.87
2023-10-30,589680.95,841575.85,0.0,841575.85,-158424.15,0.0,38602.64
2023-10-31,588638.37,841836.31,0.0,841836.31,-158163.69,0.0,38727.55
2023-11-01,169087.27,839318.24,0.0,839318.24,-160681.76,0.0,38955.18
2023-11-02,2387.07,829030.93,0.0,829030.93,-170969.07,0.0,38996.84
2023-11-03,167761.64,832282.61,0.0,832282.61,-167717.39,0.0,39203.82
2023-11-06,172901.12,838800.33,0.0,838800.33,-161199.67,0.0,39583.87
2023-11-07,171867.11,838293.79,0.0,838293.79,-161706.21,0.0,39708.42
2023-11-08,88971.51,831699.56,0.0,831699.56,-168300.44,0.0,39853.31
2023-11-09,170702.36,818557.49,0.0,818557.49,-181442.51,0.0,40325.84
2023-11-10,167664.88,820021.32,0.0,820021.32,-179978.68,0.0,40566.6
2023-11-13,166330.21,815734.7,0.0,815734.7,-184265.3,0.0,40687.49
2023-11-14,326836.45,815651.43,0.0,815651.43,-184348.57,0.0,40888.37
2023-11-15,327146.32,813212.92,0.0,813212.92,-186787.08,0.0,41011.2
2023-11-16,4699.24,806042.86,0.0,806042.86,-193957.14,0.0,41211.09
2023-11-17,85308.35,807758.11,0.0,807758.11,-192241.89,0.0,41311.98
2023-11-20,242385.67,817650.09,0.0,817650.09,-182349.91,0.0,41629.51
2023-11-21,7697.39,812607.05,0.0,812607.05,-187392.95,0.0,41820.45
2023-11-22,11256.89,799236.11,0.0,799236.11,-200763.89,0.0,42065.04
2023-11-23,7363.52,804179.99,0.0,804179.99,-195820.01,0.0,42179.83
2023-11-24,-12.25,787321.39,0.0,787321.39,-212678.61,0.0,42524.11
2023-11-27,67214.57,784444.27,0.0,784444.27,-215555.73,0.0,42961.17
2023-11-28,226933.09,791184.79,0.0,791184.79,-208815.21,0.0,43278.26
2023-11-29,149963.67,790389.37,0.0,790389.37,-209610.63,0.0,43535.3
2023-11-30,159674.04,791640.1,0.0,791640.1,-208359.9,0.0,43900.72
2023-12-01,157809.36,795261.8,0.0,795261.8,-204738.2,0.0,44016.8
2023-12-04,157552.45,795247.71,0.0,795247.71,-204752.29,0.0,44134.69
2023-12-05,160621.23,791143.81,0.0,791143.81,-208856.19,0.0,44374.67
2023-12-06,79201.4,795057.07,0.0,795057.07,-204942.93,0.0,44626.33
2023-12-07,156615.87,786293.93,0.0,786293.93,-213706.07,0.0,44723.22
2023-12-08,76546.18,791046.18,0.0,791046.18,-208953.82,0.0,44859.13
2023-12-11,-19.07,799017.05,0.0,799017.05,-200982.95,0.0,44878.26
2023-12-12,74158.54,802705.74,0.0,802705.74,-197294.26,0.0,44971.1
2023-12-13,76538.32,799535.42,0.0,799535.42,-200464.58,0.0,45092.69
2023-12-14,-2.08,792373.4,0.0,792373.4,-207626.6,0.0,45230.69
2023-12-15,-7.81,785209.86,0.0,785209.86,-214790.14,0.0,45463.1
2023-12-18,156987.9,788420.21,0.0,788420.21,-211579.79,0.0,45659.59
2023-12-19,150797.75,784391.82,0.0,784391.82,-215608.18,0.0,45770.02
2023-12-20,228554.83,783880.97,0.0,783880.97,-216119.03,0.0,45867.34
2023-12-21,72193.91,784576.8,0.0,784576.8,-215423.2,0.0,45906.42
2023-12-22,151197.83,780824.35,0.0,780824.35,-219175.65,0.0,46005.3
2023-12-25,217655.41,781443.53,0.0,781443.53,-218556.47,0.0,46205.13
2023-12-26,298612.09,774050.96,0.0,774050.96,-225949.04,0.0,46422.25
2023-12-27,299266.27,778702.72,0.0,778702.72,-221297.28,0.0,46538.77
2023-12-28,385748.86,778245.0,0.0,778245.0,-221755.0,0.0,46762.5
2023-12-29,230632.27,783421.98,0.0,783421.98,-216578.02,0.0,46801.27
2024-01-02,389212.13,792094.6,0.0,792094.6,-207905.4,0.0,46999.75
2024-01-03,394161.66,791851.93,0.0,791851.93,-208148.07,0.0,47119.7
2024-01-04,309252.11,789955.52,0.0,789955.52,-210044.48,0.0,47250.41
2024-01-05,154496.92,785515.06,0.0,785515.06,-214484.94,0.0,47646.31
2024-01-08,75093.5,781516.52,0.0,781516.52,-218483.48,0.0,47899.14
2024-01-09,-1.5,785078.67,0.0,785078.67,-214921.33,0.0,48035.28
2024-01-10,-18.4,778236.5,0.0,778236.5,-221763.5,0.0,48152.96
2024-01-11,-17.46,770188.97,0.0,770188.97,-229811.03,0.0,48374.28
2024-01-12,225824.71,779757.07,0.0,779757.07,-220242.93,0.0,48656.93
2024-01-15,147850.16,786830.6,0.0,786830.6,-213169.4,0.0,48793.45
2024-01-16,-12.74,783619.11,0.0,783619.11,-216380.89,0.0,48830.4
2024-01-17,88403.66,772888.07,0.0,772888.07,-227111.93,0.0,48941.06
2024-01-18,83103.69,764636.17,0.0,764636.17,-235363.83,0.0,49276.85
2024-01-19,84915.84,752686.19,0.0,752686.19,-247313.81,0.0,49388.66
2024-01-22,223996.64,737715.84,0.0,737715.84,-262284.16,0.0,49562.73
2024-01-23,292671.64,745981.68,0.0,745981.68,-254018.32,0.0,49758.42
2024-01-24,218894.06,752451.16,0.0,752451.16,-247548.84,0.0,49776.86
2024-01-25,223133.71,755254.43,0.0,755254.43,-244745.57,0.0,49891.73
2024-01-26,297977.17,752552.47,0.0,752552.47,-247447.53,0.0,50207.79
2024-01-29,146469.4,747862.94,0.0,747862.94,-252137.06,0.0,50352.03
2024-01-30,77126.77,743223.44,0.0,743223.44,-256776.56,0.0,50930.75
2024-01-31,77122.24,746550.28,0.0,746550.28,-253449.72,0.0,51041.34
2024-02-01,1081.36,725195.87,0.0,725195.87,-274804.13,0.0,51168.08
2024-02-02,1081.36,717741.43,0.0,717741.43,-282258.57,0.0,51168.08
2024-02-05,68538.69,703815.18,0.0,703815.18,-296184.82,0.0,51252.51
2024-02-06,338544.28,714742.18,0.0,714742.18,-285257.82,0.0,51590.44
2024-02-07,338544.28,727485.27,0.0,727485.27,-272514.73,0.0,51590.44
2024-02-08,193947.79,719531.9,0.0,719531.9,-280468.1,0.0,51626.58
2024-02-19,198992.59,721818.81,0.0,721818.81,-278181.19,0.0,51848.0
2024-02-20,198992.59,729514.42,0.0,729514.42,-270485.58,0.0,51848.0
2024-02-21,53663.38,723876.83,0.0,723876.83,-276123.17,0.0,51884.32
2024-02-22,208448.31,726659.5,0.0,726659.5,-273340.5,0.0,52185.95
2024-02-23,289374.46,723314.62,0.0,723314.62,-276685.38,0.0,52501.23
2024-02-26,1351.64,711706.41,0.0,711706.41,-288293.59,0.0,52785.04
2024-02-27,1351.64,715712.01,0.0,715712.01,-284287.99,0.0,52785.04
2024-02-28,1351.64,710772.39,0.0,710772.39,-289227.61,0.0,52785.04
2024-02-29,219332.36,716812.79,0.0,716812.79,-283187.21,0.0,53057.86
2024-03-01,222122.01,719652.37,0.0,719652.37,-280347.63,0.0,53272.28
2024-03-04,437552.3,722269.65,0.0,722269.65,-277730.35,0.0,53648.95
2024-03-05,7995.4,714022.37,0.0,714022.37,-285977.63,0.0,53854.25
2024-03-06,147007.75,721123.39,0.0,721123.39,-278876.61,0.0,54135.38
2024-03-07,6526.38,709674.69,0.0,709674.69,-290325.31,0.0,54170.49
2024-03-08,6526.38,731780.04,0.0,731780.04,-268219.96,0.0,54170.49
2024-03-11,8855.16,743377.61,0.0,743377.61,-256622.39,0.0,54277.47
2024-03-12,8855.16,726493.74,0.0,726493.74,-273506.26,0.0,54277.47
2024-03-13,136052.61,725907.54,0.0,725907.54,-274092.46,0.0,54653.95
2024-03-14,65723.37,723574.33,0.0,723574.33,-276425.67,0.0,54888.66
2024-03-15,208385.02,724866.71,0.0,724866.71,-275133.29,0.0,55067.21
2024-03-18,355327.77,725210.9,0.0,725210.9,-274789.1,0.0,55251.12
2024-03-19,209274.91,718386.08,0.0,718386.08,-281613.92,0.0,55391.62
2024-03-20,136696.25,722733.48,0.0,722733.48,-277266.52,0.0,55616.81
2024-03-21,137176.77,728043.34,0.0,728043.34,-271956.66,0.0,55724.27
2024-03-22,46.04,712407.01,0.0,712407.01,-287592.99,0.0,55867.35
2024-03-25,20497.6,694835.6,0.0,694835.6,-305164.4,0.0,55997.23
2024-03-26,77489.3,691127.12,0.0,691127.12,-308872.88,0.0,56169.57
2024-03-27,138348.87,679530.21,0.0,679530.21,-320469.79,0.0,56450.46
2024-03-28,136232.83,702545.11,0.0,702545.11,-297454.89,0.0,56549.3
2024-03-29,139528.92,716126.36,0.0,716126.36,-283873.64,0.0,56762.4
2024-04-01,440225.27,726580.72,0.0,726580.72,-273419.28,0.0,57138.74
2024-04-02,302583.02,721203.87,0.0,721203.87,-278796.13,0.0,57396.43
2024-04-03,88327.57,724583.21,0.0,724583.21,-275416.79,0.0,57449.98
2024-04-08,80184.02,711306.93,0.0,711306.93,-288693.07,0.0,57656.49
2024-04-09,147698.49,714326.5,0.0,714326.5,-285673.5,0.0,57950.9
2024-04-10,7311.92,723135.84,0.0,723135.84,-276864.16,0.0,57985.98
2024-04-11,80639.59,718711.65,0.0,718711.65,-281288.35,0.0,58077.76
2024-04-12,6241.92,715823.87,0.0,715823.87,-284176.13,0.0,58305.43
2024-04-15,12871.39,713672.31,0.0,713672.31,-286327.69,0.0,58414.9
2024-04-16,12871.39,685831.68,0.0,685831.68,-314168.32,0.0,58414.9
2024-04-17,219185.68,712744.96,0.0,712744.96,-287255.04,0.0,58877.95
2024-04-18,78952.31,713585.26,0.0,713585.26,-286414.74,0.0,59017.73
2024-04-19,146102.33,718256.54,0.0,718256.54,-281743.46,0.0,59208.22
2024-04-22,74795.87,703435.09,0.0,703435.09,-296564.91,0.0,59331.71
2024-04-23,141.7,689033.02,0.0,689033.02,-310966.98,0.0,59445.84
2024-04-24,-12.45,689255.96,0.0,689255.96,-310744.04,0.0,59650.19
2024-04-25,-12.45,691526.29,0.0,691526.29,-308473.71,0.0,59650.19
2024-04-26,203312.55,687974.4,0.0,687974.4,-312025.6,0.0,59904.66
2024-04-29,129897.93,690478.99,0.0,690478.99,-309521.01,0.0,60017.18
2024-04-30,134722.82,691247.31,0.0,691247.31,-308752.69,0.0,60223.25
2024-05-06,134722.82,698420.76,0.0,698420.76,-301579.24,0.0,60223.25
2024-05-07,2669.21,704128.05,0.0,704128.05,-295871.95,0.0,60370.46
2024-05-08,144171.32,697079.66,0.0,697079.66,-302920.34,0.0,60858.65
2024-05-09,144171.32,696512.48,0.0,696512.48,-303487.52,0.0,60858.65
2024-05-10,77068.13,699466.27,0.0,699466.27,-300533.73,0.0,60982.29
2024-05-13,140005.79,707349.76,0.0,707349.76,-292650.24,0.0,61270.15
2024-05-14,281803.5,697914.13,0.0,697914.13,-302085.87,0.0,61553.58
2024-05-15,12033.08,695097.47,0.0,695097.47,-304902.53,0.0,61621.0
2024-05-16,64588.69,682164.68,0.0,682164.68,-317835.32,0.0,61791.15
2024-05-17,18.56,677610.99,0.0,677610.99,-322389.01,0.0,61807.28
2024-05-20,18.56,671781.29,0.0,671781.29,-328218.71,0.0,61807.28
2024-05-21,-11.19,667604.09,0.0,667604.09,-332395.91,0.0,61907.29
2024-05-22,-11.42,654505.37,0.0,654505.37,-345494.63,0.0,62098.55
2024-05-23,1619.51,654475.44,0.0,654475.44,-345524.56,0.0,62385.41
2024-05-24,7898.83,641818.66,0.0,641818.66,-358181.34,0.0,62678.46
2024-05-27,75568.32,648437.64,0.0,648437.64,-351562.36,0.0,62858.38
2024-05-28,135133.27,644086.35,0.0,644086.35,-355913.65,0.0,63028.55
2024-05-29,253567.65,651265.62,0.0,651265.62,-348734.38,0.0,63368.07
2024-05-30,125638.54,636760.13,0.0,636760.13,-363239.87,0.0,63400.05
2024-05-31,314920.7,633332.46,0.0,633332.46,-366667.54,0.0,63636.95
